Date,Product_Category,Units_Sold,Unit_Price,Total_Revenue
2022-01-17,Jackets,30.0,120.0,3600.0
2022-01-17,Dresses,11.0,80.0,880.0
2022-01-17,Accessories,56.0,15.0,840.0
2022-01-18,T-Shirts,43.0,25.0,1075.0
2022-01-18,Jeans,51.0,60.0,3060.0
2022-01-18,Jackets,37.0,120.0,4440.0
2022-01-18,Dresses,13.0,80.0,1040.0
2022-01-18,Accessories,40.0,15.0,600.0
2022-01-19,T-Shirts,31.0,25.0,775.0
2022-01-19,Jeans,32.0,60.0,1920.0
2022-01-19,Jackets,32.0,120.0,3840.0
2022-01-19,Dresses,12.0,80.0,960.0
2022-01-19,Accessories,51.0,15.0,765.0
2022-01-20,T-Shirts,24.0,25.0,600.0
2022-01-20,Jeans,42.0,60.0,2520.0
2022-01-20,Jackets,31.0,120.0,3720.0
2022-01-20,Dresses,13.0,80.0,1040.0
2022-01-20,Accessories,71.0,15.0,1065.0
2022-01-21,T-Shirts,30.0,25.0,750.0
2022-01-21,Jeans,22.0,60.0,1320.0
2022-01-21,Jackets,34.0,120.0,4080.0
2022-01-21,Dresses,14.0,80.0,1120.0
2022-01-21,Accessories,,15.0,
2022-01-22,T-Shirts,42.0,25.0,1050.0
2022-01-22,Jeans,61.0,60.0,3660.0
2022-01-22,Jackets,50.0,120.0,6000.0
2022-01-22,Dresses,,80.0,
2022-01-22,Accessories,114.0,15.0,1710.0
2022-01-23,T-Shirts,40.0,25.0,1000.0
2022-01-23,Jeans,58.0,60.0,3480.0
2022-01-23,Jackets,56.0,120.0,6720.0
2022-01-23,Dresses,22.0,80.0,1760.0
2022-01-23,Accessories,84.0,15.0,1260.0
2022-01-24,T-Shirts,36.0,25.0,900.0
2022-01-24,Jeans,35.0,60.0,2100.0
2022-01-24,Jackets,36.0,120.0,4320.0
2022-01-24,Dresses,12.0,80.0,960.0
2022-01-24,Accessories,60.0,15.0,900.0
2022-01-25,T-Shirts,32.0,25.0,800.0
2022-01-25,Jeans,40.0,60.0,2400.0
2022-01-25,Jackets,35.0,120.0,4200.0
2022-01-25,Dresses,15.0,80.0,1200.0
2022-01-25,Accessories,55.0,15.0,825.0
2022-01-26,T-Shirts,25.0,25.0,625.0
2022-01-26,Jeans,45.0,60.0,2700.0
2022-01-26,Jackets,31.0,120.0,3720.0
2022-01-26,Dresses,12.0,80.0,960.0
2022-01-26,Accessories,50.0,15.0,750.0
2022-01-27,T-Shirts,41.0,25.0,1025.0
2022-01-27,Jeans,25.0,60.0,1500.0
2022-01-27,Jackets,48.0,120.0,5760.0
2022-01-27,Dresses,14.0,80.0,1120.0
2022-01-27,Accessories,57.0,15.0,855.0
2022-01-28,T-Shirts,34.0,25.0,850.0
2022-01-28,Jeans,39.0,60.0,2340.0
2022-01-28,Jackets,37.0,120.0,4440.0
2022-01-28,Dresses,14.0,80.0,1120.0
2022-01-28,Accessories,60.0,15.0,900.0
2022-01-29,T-Shirts,52.0,25.0,1300.0
2022-01-29,Jeans,55.0,60.0,3300.0
2022-01-29,Jackets,52.0,120.0,6240.0
2022-01-29,Dresses,19.0,80.0,1520.0
2022-01-29,Accessories,97.0,15.0,1455.0
2022-01-30,T-Shirts,56.0,25.0,1400.0
2022-01-30,Jeans,30.0,60.0,1800.0
2022-01-30,Jackets,57.0,120.0,6840.0
2022-01-30,Dresses,20.0,80.0,1600.0
2022-01-30,Accessories,83.0,15.0,1245.0
2022-01-31,T-Shirts,32.0,25.0,800.0
2022-01-31,Jeans,44.0,60.0,2640.0
2022-01-31,Jackets,39.0,120.0,4680.0
2022-01-31,Dresses,12.0,80.0,960.0
2022-01-31,Accessories,59.0,15.0,885.0
2022-02-01,T-Shirts,30.0,25.0,750.0
2022-02-01,Jeans,29.0,60.0,1740.0
2022-02-01,Jackets,33.0,120.0,3960.0
2022-02-01,Dresses,14.0,80.0,1120.0
2022-02-01,Accessories,63.0,15.0,945.0
2022-02-02,T-Shirts,37.0,25.0,925.0
2022-02-02,Jeans,42.0,60.0,2520.0
2022-02-02,Jackets,37.0,120.0,4440.0
2022-02-02,Dresses,12.0,80.0,960.0
2022-02-02,Accessories,59.0,15.0,885.0
2022-02-03,T-Shirts,38.0,25.0,950.0
2022-02-03,Jeans,42.0,60.0,2520.0
2022-02-03,Jackets,40.0,120.0,4800.0
2022-02-03,Dresses,14.0,80.0,1120.0
2022-02-03,Accessories,58.0,15.0,870.0
2022-02-04,T-Shirts,40.0,25.0,1000.0
2022-02-04,Jeans,37.0,60.0,2220.0
2022-02-04,Jackets,32.0,120.0,3840.0
2022-02-04,Dresses,13.0,80.0,1040.0
2022-02-04,Accessories,50.0,15.0,750.0
2022-02-05,T-Shirts,47.0,25.0,1175.0
2022-02-05,Jeans,55.0,60.0,3300.0
2022-02-05,Jackets,,120.0,
2022-02-05,Dresses,19.0,80.0,1520.0
2022-02-05,Accessories,61.0,15.0,915.0
2022-02-06,T-Shirts,54.0,25.0,1350.0
2022-02-06,Jeans,57.0,60.0,3420.0
2022-02-06,Jackets,49.0,120.0,5880.0
2022-02-06,Dresses,21.0,80.0,1680.0
2022-02-06,Accessories,95.0,15.0,1425.0
2022-02-07,T-Shirts,27.0,25.0,675.0
2022-02-07,Jeans,33.0,60.0,1980.0
2022-02-07,Jackets,33.0,120.0,3960.0
2022-02-07,Dresses,12.0,80.0,960.0
2022-02-07,Accessories,62.0,15.0,930.0
2022-02-08,T-Shirts,34.0,25.0,850.0
2022-02-08,Jeans,36.0,60.0,2160.0
2022-02-08,Jackets,28.0,120.0,3360.0
2022-02-08,Dresses,14.0,80.0,1120.0
2022-02-08,Accessories,46.0,15.0,690.0
2022-02-09,T-Shirts,35.0,25.0,875.0
2022-02-09,Jeans,39.0,60.0,2340.0
2022-02-09,Jackets,41.0,120.0,4920.0
2022-02-09,Dresses,11.0,80.0,880.0
2022-02-09,Accessories,32.0,15.0,480.0
2022-02-10,T-Shirts,36.0,25.0,900.0
2022-02-10,Jeans,48.0,60.0,2880.0
2022-02-10,Jackets,41.0,120.0,4920.0
2022-02-10,Dresses,13.0,80.0,1040.0
2022-02-10,Accessories,52.0,15.0,780.0
2022-02-11,T-Shirts,39.0,25.0,975.0
2022-02-11,Jeans,32.0,60.0,1920.0
2022-02-11,Jackets,38.0,120.0,4560.0
2022-02-11,Dresses,14.0,80.0,1120.0
2022-02-11,Accessories,64.0,15.0,960.0
2022-02-12,T-Shirts,73.0,25.0,1825.0
2022-02-12,Jeans,60.0,60.0,3600.0
2022-02-12,Jackets,51.0,120.0,6120.0
2022-02-12,Dresses,20.0,80.0,1600.0
2022-02-12,Accessories,63.0,15.0,945.0
2022-02-13,T-Shirts,47.0,25.0,1175.0
2022-02-13,Jeans,53.0,60.0,3180.0
2022-02-13,Jackets,51.0,120.0,6120.0
2022-02-13,Dresses,20.0,80.0,1600.0
2022-02-13,Accessories,74.0,15.0,1110.0
2022-02-14,T-Shirts,40.0,25.0,1000.0
2022-02-14,Jeans,38.0,60.0,2280.0
2022-02-14,Jackets,36.0,120.0,4320.0
2022-02-14,Dresses,13.0,80.0,1040.0
2022-02-14,Accessories,57.0,15.0,855.0
2022-02-15,T-Shirts,39.0,25.0,975.0
2022-02-15,Jeans,32.0,60.0,1920.0
2022-02-15,Jackets,33.0,120.0,3960.0
2022-02-15,Dresses,13.0,80.0,1040.0
2022-02-15,Accessories,45.0,15.0,675.0
2022-02-16,T-Shirts,31.0,25.0,775.0
2022-02-16,Jeans,35.0,60.0,2100.0
2022-02-16,Jackets,39.0,120.0,4680.0
2022-02-16,Dresses,14.0,80.0,1120.0
2022-02-16,Accessories,57.0,15.0,855.0
2022-02-17,T-Shirts,39.0,25.0,975.0
2022-02-17,Jeans,37.0,60.0,2220.0
2022-02-17,Jackets,38.0,120.0,4560.0
2022-02-17,Dresses,13.0,80.0,1040.0
2022-02-17,Accessories,58.0,15.0,870.0
2022-02-18,T-Shirts,32.0,25.0,800.0
2022-02-18,Jeans,23.0,60.0,1380.0
2022-02-18,Jackets,35.0,120.0,4200.0
2022-02-18,Dresses,15.0,80.0,1200.0
2022-02-18,Accessories,63.0,15.0,945.0
2022-02-19,T-Shirts,60.0,25.0,1500.0
2022-02-19,Jeans,68.0,60.0,4080.0
2022-02-19,Jackets,55.0,120.0,6600.0
2022-02-19,Dresses,21.0,80.0,1680.0
2022-02-19,Accessories,77.0,15.0,1155.0
2022-02-20,T-Shirts,50.0,25.0,1250.0
2022-02-20,Jeans,62.0,60.0,3720.0
2022-02-20,Jackets,62.0,120.0,7440.0
2022-02-20,Dresses,20.0,80.0,1600.0
2022-02-20,Accessories,79.0,15.0,1185.0
2022-02-21,T-Shirts,35.0,25.0,875.0
2022-02-21,Jeans,41.0,60.0,2460.0
2022-02-21,Jackets,30.0,120.0,3600.0
2022-02-21,Dresses,10.0,80.0,800.0
2022-02-21,Accessories,52.0,15.0,780.0
2022-02-22,T-Shirts,29.0,25.0,725.0
2022-02-22,Jeans,,60.0,
2022-02-22,Jackets,36.0,120.0,4320.0
2022-02-22,Dresses,13.0,80.0,1040.0
2022-02-22,Accessories,68.0,15.0,1020.0
2022-02-23,T-Shirts,37.0,25.0,925.0
2022-02-23,Jeans,40.0,60.0,2400.0
2022-02-23,Jackets,39.0,120.0,4680.0
2022-02-23,Dresses,12.0,80.0,960.0
2022-02-23,Accessories,65.0,15.0,975.0
2022-02-24,T-Shirts,35.0,25.0,875.0
2022-02-24,Jeans,42.0,60.0,2520.0
2022-02-24,Jackets,32.0,120.0,3840.0
2022-02-24,Dresses,11.0,80.0,880.0
2022-02-24,Accessories,63.0,15.0,945.0
2022-02-25,T-Shirts,37.0,25.0,925.0
2022-02-25,Jeans,32.0,60.0,1920.0
2022-02-25,Jackets,33.0,120.0,3960.0
2022-02-25,Dresses,15.0,80.0,1200.0
2022-02-25,Accessories,47.0,15.0,705.0
2022-02-26,T-Shirts,65.0,25.0,1625.0
2022-02-26,Jeans,49.0,60.0,2940.0
2022-02-26,Jackets,59.0,120.0,7080.0
2022-02-26,Dresses,19.0,80.0,1520.0
2022-02-26,Accessories,92.0,15.0,1380.0
2022-02-27,T-Shirts,49.0,25.0,1225.0
2022-02-27,Jeans,56.0,60.0,3360.0
2022-02-27,Jackets,55.0,120.0,6600.0
2022-02-27,Dresses,18.0,80.0,1440.0
2022-02-27,Accessories,94.0,15.0,1410.0
2022-02-28,T-Shirts,33.0,25.0,825.0
2022-02-28,Jeans,37.0,60.0,2220.0
2022-02-28,Jackets,32.0,120.0,3840.0
2022-02-28,Dresses,10.0,80.0,800.0
2022-02-28,Accessories,55.0,15.0,825.0
2022-03-01,T-Shirts,95.0,25.0,2375.0
2022-03-01,Jeans,43.0,60.0,2580.0
2022-03-01,Jackets,9.0,120.0,1080.0
2022-03-01,Dresses,26.0,80.0,2080.0
2022-03-01,Accessories,57.0,15.0,855.0
2022-03-02,T-Shirts,76.0,25.0,1900.0
2022-03-02,Jeans,31.0,60.0,1860.0
2022-03-02,Jackets,10.0,120.0,1200.0
2022-03-02,Dresses,29.0,80.0,2320.0
2022-03-02,Accessories,62.0,15.0,930.0
2022-03-03,T-Shirts,75.0,25.0,1875.0
2022-03-03,Jeans,38.0,60.0,2280.0
2022-03-03,Jackets,9.0,120.0,1080.0
2022-03-03,Dresses,29.0,80.0,2320.0
2022-03-03,Accessories,54.0,15.0,810.0
2022-03-04,T-Shirts,65.0,25.0,1625.0
2022-03-04,Jeans,39.0,60.0,2340.0
2022-03-04,Jackets,10.0,120.0,1200.0
2022-03-04,Dresses,24.0,80.0,1920.0
2022-03-04,Accessories,45.0,15.0,675.0
2022-03-05,T-Shirts,109.0,25.0,2725.0
2022-03-05,Jeans,58.0,60.0,3480.0
2022-03-05,Jackets,14.0,120.0,1680.0
2022-03-05,Dresses,42.0,80.0,3360.0
2022-03-05,Accessories,83.0,15.0,1245.0
2022-03-06,T-Shirts,129.0,25.0,3225.0
2022-03-06,Jeans,43.0,60.0,2580.0
2022-03-06,Jackets,12.0,120.0,1440.0
2022-03-06,Dresses,41.0,80.0,3280.0
2022-03-06,Accessories,66.0,15.0,990.0
2022-03-07,T-Shirts,69.0,25.0,1725.0
2022-03-07,Jeans,48.0,60.0,2880.0
2022-03-07,Jackets,9.0,120.0,1080.0
2022-03-07,Dresses,28.0,80.0,2240.0
2022-03-07,Accessories,,15.0,
2022-03-08,T-Shirts,65.0,25.0,1625.0
2022-03-08,Jeans,36.0,60.0,2160.0
2022-03-08,Jackets,8.0,120.0,960.0
2022-03-08,Dresses,31.0,80.0,2480.0
2022-03-08,Accessories,61.0,15.0,915.0
2022-03-09,T-Shirts,60.0,25.0,1500.0
2022-03-09,Jeans,40.0,60.0,2400.0
2022-03-09,Jackets,9.0,120.0,1080.0
2022-03-09,Dresses,31.0,80.0,2480.0
2022-03-09,Accessories,69.0,15.0,1035.0
2022-03-10,T-Shirts,61.0,25.0,1525.0
2022-03-10,Jeans,33.0,60.0,1980.0
2022-03-10,Jackets,8.0,120.0,960.0
2022-03-10,Dresses,27.0,80.0,2160.0
2022-03-10,Accessories,61.0,15.0,915.0
2022-03-11,T-Shirts,81.0,25.0,2025.0
2022-03-11,Jeans,38.0,60.0,2280.0
2022-03-11,Jackets,9.0,120.0,1080.0
2022-03-11,Dresses,28.0,80.0,2240.0
2022-03-11,Accessories,50.0,15.0,750.0
2022-03-12,T-Shirts,138.0,25.0,3450.0
2022-03-12,Jeans,43.0,60.0,2580.0
2022-03-12,Jackets,14.0,120.0,1680.0
2022-03-12,Dresses,51.0,80.0,4080.0
2022-03-12,Accessories,86.0,15.0,1290.0
2022-03-13,T-Shirts,104.0,25.0,2600.0
2022-03-13,Jeans,54.0,60.0,3240.0
2022-03-13,Jackets,13.0,120.0,1560.0
2022-03-13,Dresses,48.0,80.0,3840.0
2022-03-13,Accessories,59.0,15.0,885.0
2022-03-14,T-Shirts,87.0,25.0,2175.0
2022-03-14,Jeans,30.0,60.0,1800.0
2022-03-14,Jackets,9.0,120.0,1080.0
2022-03-14,Dresses,26.0,80.0,2080.0
2022-03-14,Accessories,62.0,15.0,930.0
2022-03-15,T-Shirts,55.0,25.0,1375.0
2022-03-15,Jeans,41.0,60.0,2460.0
2022-03-15,Jackets,11.0,120.0,1320.0
2022-03-15,Dresses,24.0,80.0,1920.0
2022-03-15,Accessories,59.0,15.0,885.0
2022-03-16,T-Shirts,65.0,25.0,1625.0
2022-03-16,Jeans,41.0,60.0,2460.0
2022-03-16,Jackets,9.0,120.0,1080.0
2022-03-16,Dresses,26.0,80.0,2080.0
2022-03-16,Accessories,61.0,15.0,915.0
2022-03-17,T-Shirts,90.0,25.0,2250.0
2022-03-17,Jeans,37.0,60.0,2220.0
2022-03-17,Jackets,10.0,120.0,1200.0
2022-03-17,Dresses,24.0,80.0,1920.0
2022-03-17,Accessories,49.0,15.0,735.0
2022-03-18,T-Shirts,76.0,25.0,1900.0
2022-03-18,Jeans,47.0,60.0,2820.0
2022-03-18,Jackets,9.0,120.0,1080.0
2022-03-18,Dresses,27.0,80.0,2160.0
2022-03-18,Accessories,57.0,15.0,855.0
2022-03-19,T-Shirts,89.0,25.0,2225.0
2022-03-19,Jeans,63.0,60.0,3780.0
2022-03-19,Jackets,15.0,120.0,1800.0
2022-03-19,Dresses,40.0,80.0,3200.0
2022-03-19,Accessories,80.0,15.0,1200.0
2022-03-20,T-Shirts,112.0,25.0,2800.0
2022-03-20,Jeans,54.0,60.0,3240.0
2022-03-20,Jackets,14.0,120.0,1680.0
2022-03-20,Dresses,51.0,80.0,4080.0
2022-03-20,Accessories,83.0,15.0,1245.0
2022-03-21,T-Shirts,68.0,25.0,1700.0
2022-03-21,Jeans,34.0,60.0,2040.0
2022-03-21,Jackets,10.0,120.0,1200.0
2022-03-21,Dresses,27.0,80.0,2160.0
2022-03-21,Accessories,52.0,15.0,780.0
2022-03-22,T-Shirts,85.0,25.0,2125.0
2022-03-22,Jeans,47.0,60.0,2820.0
2022-03-22,Jackets,8.0,120.0,960.0
2022-03-22,Dresses,22.0,80.0,1760.0
2022-03-22,Accessories,65.0,15.0,975.0
2022-03-23,T-Shirts,65.0,25.0,1625.0
2022-03-23,Jeans,43.0,60.0,2580.0
2022-03-23,Jackets,7.0,120.0,840.0
2022-03-23,Dresses,31.0,80.0,2480.0
2022-03-23,Accessories,48.0,15.0,720.0
2022-03-24,T-Shirts,79.0,25.0,1975.0
2022-03-24,Jeans,39.0,60.0,2340.0
2022-03-24,Jackets,8.0,120.0,960.0
2022-03-24,Dresses,27.0,80.0,2160.0
2022-03-24,Accessories,63.0,15.0,945.0
2022-03-25,T-Shirts,73.0,25.0,1825.0
2022-03-25,Jeans,42.0,60.0,2520.0
2022-03-25,Jackets,11.0,120.0,1320.0
2022-03-25,Dresses,23.0,80.0,1840.0
2022-03-25,Accessories,70.0,15.0,1050.0
2022-03-26,T-Shirts,110.0,25.0,2750.0
2022-03-26,Jeans,50.0,60.0,3000.0
2022-03-26,Jackets,12.0,120.0,1440.0
2022-03-26,Dresses,41.0,80.0,3280.0
2022-03-26,Accessories,97.0,15.0,1455.0
2022-03-27,T-Shirts,106.0,25.0,2650.0
2022-03-27,Jeans,72.0,60.0,4320.0
2022-03-27,Jackets,12.0,120.0,1440.0
2022-03-27,Dresses,42.0,80.0,3360.0
2022-03-27,Accessories,71.0,15.0,1065.0
2022-03-28,T-Shirts,76.0,25.0,1900.0
2022-03-28,Jeans,44.0,60.0,2640.0
2022-03-28,Jackets,9.0,120.0,1080.0
2022-03-28,Dresses,20.0,80.0,1600.0
2022-03-28,Accessories,59.0,15.0,885.0
2022-03-29,T-Shirts,76.0,25.0,1900.0
2022-03-29,Jeans,41.0,60.0,2460.0
2022-03-29,Jackets,10.0,120.0,1200.0
2022-03-29,Dresses,25.0,80.0,2000.0
2022-03-29,Accessories,63.0,15.0,945.0
2022-03-30,T-Shirts,84.0,25.0,2100.0
2022-03-30,Jeans,28.0,60.0,1680.0
2022-03-30,Jackets,9.0,120.0,1080.0
2022-03-30,Dresses,27.0,80.0,2160.0
2022-03-30,Accessories,57.0,15.0,855.0
2022-03-31,T-Shirts,76.0,25.0,1900.0
2022-03-31,Jeans,36.0,60.0,2160.0
2022-03-31,Jackets,8.0,120.0,960.0
2022-03-31,Dresses,28.0,80.0,2240.0
2022-03-31,Accessories,49.0,15.0,735.0
2022-04-01,T-Shirts,61.0,25.0,1525.0
2022-04-01,Jeans,43.0,60.0,2580.0
2022-04-01,Jackets,8.0,120.0,960.0
2022-04-01,Dresses,30.0,80.0,2400.0
2022-04-01,Accessories,61.0,15.0,915.0
2022-04-02,T-Shirts,83.0,25.0,2075.0
2022-04-02,Jeans,52.0,60.0,3120.0
2022-04-02,Jackets,16.0,120.0,1920.0
2022-04-02,Dresses,38.0,80.0,3040.0
2022-04-02,Accessories,81.0,15.0,1215.0
2022-04-03,T-Shirts,116.0,25.0,2900.0
2022-04-03,Jeans,65.0,60.0,3900.0
2022-04-03,Jackets,13.0,120.0,1560.0
2022-04-03,Dresses,40.0,80.0,3200.0
2022-04-03,Accessories,104.0,15.0,1560.0
2022-04-04,T-Shirts,90.0,25.0,2250.0
2022-04-04,Jeans,45.0,60.0,2700.0
2022-04-04,Jackets,9.0,120.0,1080.0
2022-04-04,Dresses,26.0,80.0,2080.0
2022-04-04,Accessories,51.0,15.0,765.0
2022-04-05,T-Shirts,78.0,25.0,1950.0
2022-04-05,Jeans,41.0,60.0,2460.0
2022-04-05,Jackets,10.0,120.0,1200.0
2022-04-05,Dresses,30.0,80.0,2400.0
2022-04-05,Accessories,46.0,15.0,690.0
2022-04-06,T-Shirts,83.0,25.0,2075.0
2022-04-06,Jeans,33.0,60.0,1980.0
2022-04-06,Jackets,9.0,120.0,1080.0
2022-04-06,Dresses,29.0,80.0,2320.0
2022-04-06,Accessories,74.0,15.0,1110.0
2022-04-07,T-Shirts,104.0,25.0,2600.0
2022-04-07,Jeans,42.0,60.0,2520.0
2022-04-07,Jackets,9.0,120.0,1080.0
2022-04-07,Dresses,,80.0,
2022-04-07,Accessories,65.0,15.0,975.0
2022-04-08,T-Shirts,69.0,25.0,1725.0
2022-04-08,Jeans,50.0,60.0,3000.0
2022-04-08,Jackets,9.0,120.0,1080.0
2022-04-08,Dresses,30.0,80.0,2400.0
2022-04-08,Accessories,63.0,15.0,945.0
2022-04-09,T-Shirts,116.0,25.0,2900.0
2022-04-09,Jeans,66.0,60.0,3960.0
2022-04-09,Jackets,13.0,120.0,1560.0
2022-04-09,Dresses,40.0,80.0,3200.0
2022-04-09,Accessories,74.0,15.0,1110.0
2022-04-10,T-Shirts,116.0,25.0,2900.0
2022-04-10,Jeans,65.0,60.0,3900.0
2022-04-10,Jackets,15.0,120.0,1800.0
2022-04-10,Dresses,50.0,80.0,4000.0
2022-04-10,Accessories,87.0,15.0,1305.0
2022-04-11,T-Shirts,,25.0,
2022-04-11,Jeans,32.0,60.0,1920.0
2022-04-11,Jackets,9.0,120.0,1080.0
2022-04-11,Dresses,31.0,80.0,2480.0
2022-04-11,Accessories,65.0,15.0,975.0
2022-04-12,T-Shirts,70.0,25.0,1750.0
2022-04-12,Jeans,38.0,60.0,2280.0
2022-04-12,Jackets,8.0,120.0,960.0
2022-04-12,Dresses,27.0,80.0,2160.0
2022-04-12,Accessories,65.0,15.0,975.0
2022-04-13,T-Shirts,79.0,25.0,1975.0
2022-04-13,Jeans,42.0,60.0,2520.0
2022-04-13,Jackets,9.0,120.0,1080.0
2022-04-13,Dresses,29.0,80.0,2320.0
2022-04-13,Accessories,53.0,15.0,795.0
2022-04-14,T-Shirts,80.0,25.0,2000.0
2022-04-14,Jeans,41.0,60.0,2460.0
2022-04-14,Jackets,10.0,120.0,1200.0
2022-04-14,Dresses,27.0,80.0,2160.0
2022-04-14,Accessories,41.0,15.0,615.0
2022-04-15,T-Shirts,84.0,25.0,2100.0
2022-04-15,Jeans,36.0,60.0,2160.0
2022-04-15,Jackets,8.0,120.0,960.0
2022-04-15,Dresses,31.0,80.0,2480.0
2022-04-15,Accessories,55.0,15.0,825.0
2022-04-16,T-Shirts,126.0,25.0,3150.0
2022-04-16,Jeans,64.0,60.0,3840.0
2022-04-16,Jackets,15.0,120.0,1800.0
2022-04-16,Dresses,37.0,80.0,2960.0
2022-04-16,Accessories,102.0,15.0,1530.0
2022-04-17,T-Shirts,114.0,25.0,2850.0
2022-04-17,Jeans,55.0,60.0,3300.0
2022-04-17,Jackets,14.0,120.0,1680.0
2022-04-17,Dresses,35.0,80.0,2800.0
2022-04-17,Accessories,93.0,15.0,1395.0
2022-04-18,T-Shirts,63.0,25.0,1575.0
2022-04-18,Jeans,31.0,60.0,1860.0
2022-04-18,Jackets,8.0,120.0,960.0
2022-04-18,Dresses,32.0,80.0,2560.0
2022-04-18,Accessories,53.0,15.0,795.0
2022-04-19,T-Shirts,88.0,25.0,2200.0
2022-04-19,Jeans,36.0,60.0,2160.0
2022-04-19,Jackets,8.0,120.0,960.0
2022-04-19,Dresses,25.0,80.0,2000.0
2022-04-19,Accessories,68.0,15.0,1020.0
2022-04-20,T-Shirts,72.0,25.0,1800.0
2022-04-20,Jeans,36.0,60.0,2160.0
2022-04-20,Jackets,9.0,120.0,1080.0
2022-04-20,Dresses,30.0,80.0,2400.0
2022-04-20,Accessories,67.0,15.0,1005.0
2022-04-21,T-Shirts,88.0,25.0,2200.0
2022-04-21,Jeans,37.0,60.0,2220.0
2022-04-21,Jackets,8.0,120.0,960.0
2022-04-21,Dresses,28.0,80.0,2240.0
2022-04-21,Accessories,61.0,15.0,915.0
2022-04-22,T-Shirts,64.0,25.0,1600.0
2022-04-22,Jeans,33.0,60.0,1980.0
2022-04-22,Jackets,10.0,120.0,1200.0
2022-04-22,Dresses,29.0,80.0,2320.0
2022-04-22,Accessories,59.0,15.0,885.0
2022-04-23,T-Shirts,99.0,25.0,2475.0
2022-04-23,Jeans,57.0,60.0,3420.0
2022-04-23,Jackets,13.0,120.0,1560.0
2022-04-23,Dresses,47.0,80.0,3760.0
2022-04-23,Accessories,101.0,15.0,1515.0
2022-04-24,T-Shirts,83.0,25.0,2075.0
2022-04-24,Jeans,50.0,60.0,3000.0
2022-04-24,Jackets,12.0,120.0,1440.0
2022-04-24,Dresses,41.0,80.0,3280.0
2022-04-24,Accessories,87.0,15.0,1305.0
2022-04-25,T-Shirts,59.0,25.0,1475.0
2022-04-25,Jeans,34.0,60.0,2040.0
2022-04-25,Jackets,8.0,120.0,960.0
2022-04-25,Dresses,29.0,80.0,2320.0
2022-04-25,Accessories,59.0,15.0,885.0
2022-04-26,T-Shirts,66.0,25.0,1650.0
2022-04-26,Jeans,40.0,60.0,2400.0
2022-04-26,Jackets,9.0,120.0,1080.0
2022-04-26,Dresses,28.0,80.0,2240.0
2022-04-26,Accessories,72.0,15.0,1080.0
2022-04-27,T-Shirts,87.0,25.0,2175.0
2022-04-27,Jeans,31.0,60.0,1860.0
2022-04-27,Jackets,10.0,120.0,1200.0
2022-04-27,Dresses,31.0,80.0,2480.0
2022-04-27,Accessories,50.0,15.0,750.0
2022-04-28,T-Shirts,82.0,25.0,2050.0
2022-04-28,Jeans,48.0,60.0,2880.0
2022-04-28,Jackets,8.0,120.0,960.0
2022-04-28,Dresses,26.0,80.0,2080.0
2022-04-28,Accessories,67.0,15.0,1005.0
2022-04-29,T-Shirts,76.0,25.0,1900.0
2022-04-29,Jeans,42.0,60.0,2520.0
2022-04-29,Jackets,10.0,120.0,1200.0
2022-04-29,Dresses,30.0,80.0,2400.0
2022-04-29,Accessories,48.0,15.0,720.0
2022-04-30,T-Shirts,127.0,25.0,3175.0
2022-04-30,Jeans,70.0,60.0,4200.0
2022-04-30,Jackets,14.0,120.0,1680.0
2022-04-30,Dresses,44.0,80.0,3520.0
2022-04-30,Accessories,70.0,15.0,1050.0
2022-05-01,T-Shirts,119.0,25.0,2975.0
2022-05-01,Jeans,64.0,60.0,3840.0
2022-05-01,Jackets,2.0,120.0,240.0
2022-05-01,Dresses,49.0,80.0,3920.0
2022-05-01,Accessories,85.0,15.0,1275.0
2022-05-02,T-Shirts,79.0,25.0,1975.0
2022-05-02,Jeans,33.0,60.0,1980.0
2022-05-02,Jackets,,120.0,
2022-05-02,Dresses,29.0,80.0,2320.0
2022-05-02,Accessories,61.0,15.0,915.0
2022-05-03,T-Shirts,70.0,25.0,1750.0
2022-05-03,Jeans,38.0,60.0,2280.0
2022-05-03,Jackets,2.0,120.0,240.0
2022-05-03,Dresses,28.0,80.0,2240.0
2022-05-03,Accessories,46.0,15.0,690.0
2022-05-04,T-Shirts,91.0,25.0,2275.0
2022-05-04,Jeans,48.0,60.0,2880.0
2022-05-04,Jackets,1.0,120.0,120.0
2022-05-04,Dresses,31.0,80.0,2480.0
2022-05-04,Accessories,55.0,15.0,825.0
2022-05-05,T-Shirts,77.0,25.0,1925.0
2022-05-05,Jeans,41.0,60.0,2460.0
2022-05-05,Jackets,1.0,120.0,120.0
2022-05-05,Dresses,27.0,80.0,2160.0
2022-05-05,Accessories,54.0,15.0,810.0
2022-05-06,T-Shirts,65.0,25.0,1625.0
2022-05-06,Jeans,34.0,60.0,2040.0
2022-05-06,Jackets,1.0,120.0,120.0
2022-05-06,Dresses,27.0,80.0,2160.0
2022-05-06,Accessories,65.0,15.0,975.0
2022-05-07,T-Shirts,134.0,25.0,3350.0
2022-05-07,Jeans,54.0,60.0,3240.0
2022-05-07,Jackets,3.0,120.0,360.0
2022-05-07,Dresses,46.0,80.0,3680.0
2022-05-07,Accessories,95.0,15.0,1425.0
2022-05-08,T-Shirts,113.0,25.0,2825.0
2022-05-08,Jeans,66.0,60.0,3960.0
2022-05-08,Jackets,3.0,120.0,360.0
2022-05-08,Dresses,39.0,80.0,3120.0
